11.704,25.247
17.607,24.869
2.989,2.3537
17.815,5.0406
32.454,36.67
9.7359,34.729
38.319,4.643
26.844,36.67
24.325,3.33
33.158,10.927
32.3,21.9
2.2869,21.165
37.959,33.955
6.67,19.504
19.522,29.749
37.164,25.835
3.0752,6.8385
24.777,9.7876
21.159,34.749
13.232,14.789
8.1244,15.117
23.337,25.323
27.64,20.688
10.096,1.4042
13.232,20.449
37.862,11.426
1.8857,27.687
25.06,16.385
33.245,7.4478
3.4475,37.444
7.2083,26.386
34.909,17.108
2.3056,13.721
16.277,9.1131
32.332,1.7553
15.4,38.027
18.584,16.384
