31.936,1.9774
38.451,25.272
32.502,37.276
18.28,20.443
38.068,34.12
39.414,5.9539
11.646,31.397
10.776,2.6988
27.748,17.122
4.3075,22.07
1.6851,28.867
22.697,16.409
20.183,27.492
32.58,9.3293
35.915,16.66
2.1414,16.464
3.6849,37.735
14.713,24.765
16.431,13.738
32.12,21.158
8.0889,25.094
34.724,27.728
3.1037,5.6489
14.463,37.708
8.0709,35.095
26.844,36.67
2.4911,12.477
24.353,9.4598
21.018,34.111
26.135,23.031
23.671,2.3905
1.2638,20.963
37.543,1.7553
37.204,10.548
17.505,6.1689
11.981,18.415
8.3785,15.272
35.678,5.9607
