20.769,35.186
7.7318,38.504
7.4664,24.064
2.8256,38.361
12.389,18.981
8.1605,30.652
2.6145,25.851
33.445,12.206
13.427,37.967
6.253,34.641
11.901,34.137
26.06,23.508
2.2091,6.0807
24.193,16.55
2.4911,12.477
12.397,7.7432
16.61,22.917
18.432,13.48
37.926,36.151
28.337,18.4
37.457,25.282
19.651,26.283
6.3551,7.663
35.393,4.6226
2.6179,1.4042
1.1073,28.389
11.859,25.949
26.025,28.86
13.721,39.692
23.904,32.441
7.5484,16.63
16.652,6.2989
1.11,33.139
13.06,13.596
38.621,31.965
16.472,37.243
2.4032,21.517
2.1414,16.464
19.132,19.554
20.126,4.2728
10.096,1.4042
18.63,29.696
25.067,9.3496
33.888,30.705
32.48,37.646
37.871,10.675
26.818,37.646
33.852,20.151
26.644,1.9837
