19.931,4.1262
17.461,18.974
23.898,16.627
28.055,18.284
13.317,14.268
35.462,9.7471
31.695,11.818
2.7636,13.749
22.367,25.176
18.937,12.425
26.736,8.7246
32.332,1.7553
2.5562,21.201
1.8897,27.302
5.0734,6.091
26.796,37.276
15.4,38.027
37.092,27.412
26.471,20.573
8.009,17.57
1.3498,5.9722
14.083,23.32
21.24,34.381
25.053,3.8114
31.928,18.965
27.588,25.09
32.502,37.276
11.09,35.039
18.461,28.654
4.1798,38.508
23.727,10.78
37.925,34.545
37.538,17.367
34.372,15.601
9.6489,1.3106
15.761,6.4193
1.11,33.139
37.641,5.0408
8.4592,25.606
6.4237,33.545
33.785,22.657
