8.5813,31.557
38.143,35.446
2.0314,24.773
11.489,13.813
32.393,22.495
17.24,13.007
22.136,3.009
19.273,3.8315
26.442,9.4971
19.049,8.8064
30.411,1.2437
32.2,18.134
34.57,4.9482
32.277,12.337
27.219,17.452
16.289,5.3068
26.419,22.295
16.195,37.624
2.9882,6.0245
26.072,2.0729
11.368,36.687
32.859,8.9067
9.9063,25.369
37.3,31.085
18.762,26.961
6.3483,18.992
9.6489,1.3106
12.943,7.663
21.424,35.507
22.518,16.647
39.106,5.336
26.796,37.276
24.574,27.728
37.658,10.612
3.9786,36.875
2.6501,14.194
16.914,16.696
23.263,8.9134
36.78,16.647
35.286,8.7964
17.24,22.218
32.502,37.276
35.555,1.3962
36.986,25.642
19.973,31.999
11.693,18.645
