5.1605,36.403
9.6489,1.3106
20.221,9.9071
13.736,36.626
10.254,7.6057
25.551,8.7081
3.6635,21.284
17.917,15.071
13.438,13.59
32.548,21.6
35.627,16.626
24.842,2.2978
32.454,36.67
16.902,21.745
26.479,33.797
32.908,2.6702
17.454,5.0442
22.14,18.261
37.925,34.545
27.5,19.599
17.537,26.945
2.1414,16.464
20.217,30.411
34.848,9.9666
2.4911,12.477
12.047,18.97
26.515,24.736
37.412,26.72
2.413,5.6512
26.231,15.165
26.726,38.218
21.922,24.822
37.827,5.1354
1.8857,27.687
8.0897,15.406
20.895,35.018
9.7189,25.999
