21.992,18.839
33.617,7.1961
8.9763,37.007
11.846,13.804
9.6489,32.233
33.18,10.676
15.4,38.027
17.332,17.929
2.0372,5.5478
18.439,12.849
32.184,21.986
11.539,18.343
6.3551,7.663
12.37,1.6784
32.502,37.276
24.585,10.428
19.042,26.85
12.397,7.7432
19.318,30.766
37.724,9.9462
7.6078,1.3992
20.07,34.062
7.6349,25.288
25.619,24.043
36.063,24.243
21.568,36.469
2.6735,36.954
16.303,22.803
6.8971,18.671
25.797,15.246
35.801,30.857
12.496,26.072
38.143,35.446
36.421,3.181
27.022,19.741
1.8857,27.687
32.085,17.401
26.644,1.9837
2.7126,13.523
24.233,30.286
2.2869,21.165
36.78,16.647
26.796,37.276
25.601,7.4945
39.001,27.5
16.763,6.5196
20.126,4.2728
