37.67,25.219
26.886,9.4183
24.614,36.758
20.033,14.738
8.815,2.6938
11.916,17.726
24.574,27.728
2.3872,5.8339
11.509,11.82
3.894,27.39
11.611,25.085
2.7636,13.749
33.2,2.1314
20.241,33.009
4.3858,36.091
17.14,8.8443
25.083,10.969
38.628,4.7262
24.624,7.0963
30.283,14.74
32.355,25.225
32.173,37.228
2.2467,21.41
14.483,36.344
24.026,16.764
32.29,19.789
38.074,35.787
17.396,4.4654
37.316,10.876
9.6489,37.585
34.509,15.873
18.453,26.713
33.385,8.6707
37.733,17.834
16.88,14.221
21.356,9.9659
17.764,20.714
6.8971,18.671
24.842,2.2978
26.653,21.154
38.009,31.564
