10.11,15.962
2.6954,28.143
4.0485,22.309
21.122,33.217
22.094,10.548
17.234,13.749
18.669,23.029
9.6489,1.5165
38.333,23.898
11.566,38.504
18.436,6.5184
37.827,5.1354
25.319,25.393
21.434,17.849
4.2528,7.8716
33.2,2.1314
12.397,7.7432
22.641,4.5336
16.68,1.4042
37.862,11.426
26.388,1.8914
34.675,16.559
7.4343,34.086
15.333,5.5433
21.351,36.777
33.274,9.4873
37.933,35.287
2.3069,4.511
16.472,38.361
32.502,37.276
2.7543,14.361
11.247,25.351
3.4475,37.444
14.49,20.471
32.12,21.158
26.293,9.136
27.115,19.981
12.646,33.713
26.796,37.276
25.797,15.246
34.584,27.322
38.261,30.585
18.487,28.336
