32.502,37.276
1.7223,14.558
18.79,27.346
35.802,3.2733
24.699,16.323
1.9079,27.603
16.641,7.2309
24.574,27.728
34.584,27.322
6.2287,13.611
19.074,20.067
11.566,38.504
26.419,22.295
7.9305,24.665
25.946,8.7482
9.0443,7.6057
20.836,10.154
6.7876,34.595
1.11,33.139
17.311,14.2
9.6489,28.619
2.3404,21.983
17.813,3.7656
6.9087,18.981
37.933,35.287
2.1877,6.4806
32.3,21.9
38.261,30.585
2.9288,1.9498
14.006,23.768
26.796,37.276
24.661,2.6212
29.104,17.41
37.834,17.309
20.926,33.942
11.969,16.583
9.6489,1.5165
35.181,9.5486
17.39,38.168
38.28,24.478
12.776,34.08
3.8636,38.624
34.088,16.632
