3.8322,25.025
37.463,27.238
25.365,19.089
36.101,3.4278
33.428,36.16
15.057,15.97
17.514,35.963
33.01,8.9491
31.456,21.665
2.913,6.1814
24.217,9.7747
21.417,28.463
5.883,35.953
13.925,24.605
35.056,16.768
10.776,2.6988
25.681,1.9623
17.832,6.1705
4.3744,16.034
37.587,10.339
