38.957,9.34
3.6911,7.3474
32.21,21.005
24.144,25.659
16.871,12.16
36.487,10.506
2.3626,36.51
23.572,16.487
2.6501,14.194
21.782,10.02
17.716,5.0437
11.227,35.095
3.6552,23.025
18.731,20.918
10.999,15.196
32.924,10.657
21.159,34.749
32.502,37.276
20.156,25.38
13.3,7.4089
6.2015,38.854
2.3069,28.321
15.4,38.027
10.096,1.4042
37.465,29.653
2.1884,3.6984
37.841,35.107
33.2,2.1314
34.985,7.0898
36.78,16.647
27.294,20.927
19.725,29.908
17.156,16.464
7.3165,18.415
32.177,7.8736
29.649,30.612
11.263,25.726
24.64,2.8887
26.796,37.276
7.0956,33.116
26.036,9.0648
37.461,24.824
31.162,15.613
16.966,26.289
13.886,21.192
38.785,3.7599
