33.274,9.4873
2.413,5.6512
33.888,30.705
37.381,25.404
18.873,13.136
15.4,38.027
36.78,16.647
35.466,2.8668
30.411,1.2437
8.815,2.6938
19.878,3.5342
14.543,14.474
27.666,21.022
3.0615,12.706
19.825,19.573
11.09,35.039
32.11,18.921
24.082,13.236
4.1798,38.508
9.3079,16.524
18.404,7.7615
38.22,34.17
26.796,37.276
24.382,26.556
25.276,4.012
14.69,5.5567
1.8897,27.302
13.222,22.769
2.1414,16.464
25.99,1.6449
20.895,34.28
1.6499,21.424
24.277,7.6148
4.8473,33.719
18.598,27.061
26.811,10.107
5.677,21.143
32.48,37.646
37.846,8.3902
8.2926,26.183
