8.6018,0.85055
13.06,13.596
23.591,25.214
2.6179,1.4042
3.9017,37.304
8.5657,17.292
1.3574,5.5099
6.9007,7.7432
1.4203,19.105
23.898,16.627
10.795,35.392
27.178,37.557
1.8322,28.334
20.526,34.566
1.9819,11.33
3.9238,5.1836
37.131,17.011
27.115,19.47
22.404,9.0389
32.377,19.6
7.9305,24.665
20.532,3.2991
18.75,27.334
24.473,32.136
15.93,6.9028
10.873,28.275
14.193,1.9559
1.7385,23.297
28.897,23.485
12.389,18.981
7.0144,31.561
35.139,24.661
15.4,38.027
4.1725,7.342
6.1652,19.813
1.8545,14.751
13.331,25.476
6.5454,13.859
32.364,14.381
35.852,35.578
1.5165,7.663
26.442,9.4971
29.72,2.543
18.005,14.088
35.081,9.3914
10.321,2.5677
4.1123,22.347
38.051,4.2728
38.736,28.412
17.446,20.847
