32.337,21.483
14.74,38.315
21.021,35.273
22.094,10.548
17.967,14.587
38.628,4.7262
23.326,25.649
23.624,16.989
35.915,16.66
26.907,22.726
18.28,20.443
37.461,24.824
13.438,13.59
29.828,37.553
12.804,19.212
15.941,4.9482
37.712,35.371
4.7724,36.867
11.887,33.938
19.231,28.753
33.2,2.1314
9.2391,23.207
26.098,2.1314
34.882,9.5813
2.0829,21.09
7.3764,13.847
2.413,5.6512
36.969,29.945
1.8857,27.687
9.2022,1.4042
5.6369,19.9
7.4624,27.996
24.473,32.136
26.172,8.5768
18.327,8.4935
9.2828,17.192
28.05,19.225
14.679,25.187
10.254,7.6057
28.222,14.965
2.0675,13.542
20.11,3.7546
