16.159,13.913
6.2287,13.611
3.7572,26.229
2.4875,5.7172
24.144,25.659
25.551,8.7081
33.522,15.534
18.487,28.336
4.8947,37.916
2.6179,1.4042
18.724,23.623
2.0117,9.3079
32.48,37.646
26.366,38.462
11.263,25.726
3.0171,20.376
38.143,35.446
32.006,21.001
21.249,33.891
13.886,21.192
37.538,17.367
38.628,4.7262
1.8616,14.568
12.013,35.82
32.908,2.6702
27.442,35.496
9.7011,17.244
17.454,5.0442
24.282,16.142
36.742,24.397
10.254,7.6057
10.096,1.4042
20.221,9.9071
27.294,20.927
29.649,30.612
24.842,2.2978
4.3892,32.497
38.912,28.927
17.39,38.168
34.962,9.4576
17.658,18.601
34.973,31.168
