38.85,4.5648
21.613,2.7652
11.537,33.05
24.203,17.016
37.204,10.548
1.348,9.7894
3.6849,37.735
15.994,6.3591
36.193,36.233
15.135,37.975
31.956,0.72217
36.06,16.543
17.311,14.2
32.227,37.778
38.656,35.206
8.1043,25.39
20.41,9.9957
0.66199,1.2839
26.192,10.583
32.514,10.331
31.639,2.656
34.735,6.7313
25.341,6.4375
38.261,30.585
8.0642,1.2036
22.312,25.642
15.72,20.555
6.9087,18.981
15.849,26.663
36.686,25.343
1.8322,15.135
26.844,36.67
2.3548,22.211
1.4399,6.0314
33.26,32.564
11.234,15.6
12.37,1.6784
32.143,20.369
5.8232,13.607
8.0408,35.41
5.0734,6.091
1.6851,28.867
20.924,33.785
27.431,21.384
