36.882,25.462
24.174,29.047
37.744,11.006
33.273,15.17
20.659,10.909
19.111,1.6115
19.112,6.3315
12.671,36.871
32.454,36.67
26.767,21.312
1.8322,15.135
2.989,2.3537
33.483,10.338
18.929,28.102
6.6734,13.614
33.2,2.1314
32.12,21.158
15.339,13.511
33.697,7.4945
3.7071,37.438
8.1043,25.39
1.348,9.7894
37.871,36.812
15.723,5.1711
10.254,7.6057
1.8322,28.334
19.819,35.92
14.973,23.904
25.402,15.881
8.5122,33.18
26.796,37.276
37.733,33.693
9.6489,1.5165
6.9087,18.981
2.3548,22.211
2.4789,6.2674
36.795,17.68
19.194,18.011
25.702,8.8413
38.628,4.7262
11.872,18.044
26.098,2.1314
38.699,30.102
