14.224,6.091
23.64,16.829
38.576,8.6158
37.324,11.96
3.9652,5.5433
12.885,13.913
17.917,15.071
9.5391,34.398
26.796,37.276
32.502,37.276
38.984,24.868
18.592,26.305
26.098,2.1314
25.08,7.0835
3.4475,37.444
18.208,8.1244
38.103,36.33
6.5454,13.859
15.555,20.682
1.4297,6.4886
33.882,29.288
37.402,4.6506
22.094,10.548
8.5611,18.289
35.507,24.995
4.1073,23.618
11.257,25.069
32.91,1.8914
31.671,21.788
39.198,30.023
20.924,33.785
2.6179,1.4042
33.152,9.4032
19.483,3.7991
10.096,1.4042
2.0421,17.645
35.355,17.283
25.044,25.483
26.607,10.636
37.452,33.425
1.8014,12.602
27.921,18.899
6.9007,7.7432
15.135,37.975
2.3069,28.321
