19.862,11.722
10.418,36.015
7.0956,33.116
22.668,16.872
25.741,9.0391
15.761,6.4193
27.548,37.939
34.826,17.264
35.701,36.312
6.6734,13.614
14.038,13.782
20.627,3.9895
3.3032,8.0749
34.642,24.04
37.895,30.203
7.6349,25.288
8.7634,18.169
20.052,32.294
30.105,2.3757
35.96,8.0262
25.011,34.752
17.405,18.601
28.102,17.328
21.123,36.274
2.0554,15.32
13.886,21.192
2.6193,22.172
2.6735,36.954
12.496,26.072
2.4628,3.9966
24.574,27.728
10.096,1.4042
1.8322,28.334
15.434,38.624
26.419,22.295
18.808,25.994
7.5827,38.843
12.989,33.32
