38.756,25.485
7.652,25.754
37.409,17.825
7.4303,1.4604
1.771,16.312
10.679,1.3574
38.355,2.2735
2.6735,36.954
2.5557,12.758
13.806,6.9659
2.3548,22.211
18.881,27.155
39.107,4.8746
12.401,18.671
37.316,10.876
20.895,34.28
29.064,20.828
33.099,9.6398
1.8322,28.334
18.879,5.7272
26.796,37.276
38.191,32.366
39.077,7.3821
32.502,37.276
17.519,21.114
30.598,7.0344
35.402,6.6841
16.198,14.08
16.309,2.3537
6.67,19.504
37.926,36.151
33.066,15.165
12.399,26.485
6.9007,7.7432
8.4362,14.998
25.147,2.0782
33.2,2.1314
23.754,16.332
14.247,36.583
34.724,27.728
2.4273,7.108
1.9971,3.8159
24.903,10.655
24.995,7.4142
32.618,21.412
19.227,10.057
7.8711,36.116
24.382,26.556
26.675,20.428
