1.4644,6.7536
17.576,8.6003
24.048,31.775
37.827,5.1354
6.4237,33.545
12.001,33.38
5.1394,6.4233
15.555,20.682
18.526,15.626
39.001,27.5
18.779,29.387
24.855,25.055
3.2247,38.506
36.78,16.647
26.796,37.276
13.953,6.6511
32.48,37.646
18.344,3.3443
22.245,10.88
9.6489,1.5165
37.204,10.548
2.3056,13.721
26.098,2.1314
34.599,31.098
7.4263,25.151
32.992,9.3801
18.786,24.905
8.4353,37.713
22.182,6.3039
38.261,34.928
32.099,18.028
20.769,35.186
26.138,18.176
26.306,9.3801
36.366,24.324
33.2,2.1314
2.5739,20.983
11.902,25.117
2.01,26.724
31.699,22.887
2.6179,1.4042
15.135,37.975
7.0272,16.946
1.1133,32.307
11.843,15.161
