36.101,3.4278
24.519,18.087
9.6489,7.4223
1.8322,28.334
31.792,20.195
36.06,16.543
36.686,25.343
37.892,35.525
26.546,14.84
26.951,2.2066
37.403,30.82
2.6735,36.954
21.476,28.611
35.181,9.5486
2.9944,22.803
8.0889,25.094
20.185,5.6035
10.096,1.4042
13.06,13.596
29.393,37.312
9.2437,37.796
18.28,20.443
2.1045,8.4289
7.3821,17.726
20.02,1.8776
18.005,14.088
1.8616,14.568
22.094,10.548
26.172,8.5768
24.193,0.2006
10.117,32.939
12.587,19.261
2.5878,4.1496
26.522,22.6
16.498,6.4326
14.855,25.57
18.99,35.917
1.4203,19.105
6.1499,13.331
