2.2807,27.445
2.3671,20.167
3.4475,37.444
4.1095,4.1381
26.492,22.978
7.3911,34.495
24.233,30.286
33.2,2.1314
11.599,37.541
33.734,18.173
17.693,5.6481
37.959,33.955
32.932,38.462
31.88,34.52
16.195,37.624
12.474,18.328
10.254,7.6057
37.449,11.608
38.628,4.7262
8.8652,15.322
2.2387,7.659
16.726,23.457
20.769,35.186
19.215,29.027
24.842,2.2978
17.44,14.27
7.1575,23.331
25.733,8.5323
2.3056,13.721
10.096,1.4042
1.0164,3.8449
25.28,17.409
36.275,25.338
11.697,29.912
22.598,11.04
26.796,37.276
33.469,8.9447
