11.229,35.587
27.518,1.7965
6.7982,19.244
10.633,25.274
11.673,15.912
36.484,3.33
35.592,17.145
32.065,22.288
4.3436,36.776
18.508,20.329
22.811,10.506
23.766,16.653
26.937,11.964
36.064,35.128
3.8114,28.202
33.363,8.5206
35.868,11.615
18.658,27.975
20.532,11.525
16.801,14.125
18.674,5.8884
23.817,25.965
2.3548,22.211
17.854,9.4082
37.412,26.319
7.044,14.271
14.195,21.476
9.2022,1.4042
23.619,5.9607
2.9882,6.0245
19.111,1.6115
25.724,35.87
2.0336,14.338
38.676,9.3882
14.224,6.091
30.26,17.684
26.423,8.7503
26.952,21.01
18.538,36.122
