3.2332,21.679
36.249,16.487
21.811,17.102
1.634,29.354
10.443,16.208
17.399,13.186
24.45,2.3638
27.092,20.574
32.28,19.349
39.331,31.08
11.09,35.039
37.422,36.782
38.984,24.868
22.556,24.397
16.329,21.592
38.628,4.7262
29.649,37.352
26.774,15.072
35.353,24.587
24.419,8.9984
3.9773,4.9602
2.711,14.138
33.2,2.1314
37.204,10.548
9.7189,25.134
15.715,4.964
6.7001,33.3
34.391,28.919
15.4,38.027
24.907,28.919
39.064,28.967
37.733,33.693
18.591,28.521
21.3,34.682
4.1825,38.258
31.207,23.531
33.353,8.9
