2.6263,21.958
35.915,16.66
28.543,15.784
32.591,30.284
37.627,25.528
13.06,13.596
22.811,10.506
20.642,35.206
38.068,34.12
16.472,38.361
20.75,30.508
18.877,10.11
23.624,16.989
32.992,9.3801
3.6484,27.202
23.932,35.252
17.65,26.533
8.8039,17.41
27.518,1.7965
14.253,5.6068
22.954,4.7141
37.516,10.02
27.071,37.778
18.076,14.414
18.68,5.277
5.2518,6.2628
12.646,33.713
32.48,37.646
32.12,21.158
36.25,3.8893
7.1013,32.233
11.983,38.422
23.073,25.728
3.1249,16.695
13.886,21.192
2.6735,36.954
26.306,9.3801
2.6325,12.727
27.09,21.238
9.2022,1.4042
18.188,33.139
7.4178,37.379
18.925,21.126
16.786,17.886
1.4529,5.5939
11.247,25.351
