33.359,25.214
35.802,3.2733
26.005,6.0431
21.317,36.09
17.519,21.114
2.6179,1.4042
38.524,25.681
36.78,16.647
13.898,39.125
32.377,19.6
30.331,13.978
20.481,32.532
8.9335,15.228
10.254,7.6057
18.54,26.871
24.574,27.728
26.796,37.276
6.67,19.504
11.247,25.351
1.2487,13.3
3.8953,38.34
9.6489,37.011
12.401,18.671
37.959,33.955
5.4845,24.71
16.198,14.08
1.5825,20.368
1.8897,27.302
16.971,38.122
21.678,10.81
1.8495,5.5286
7.0956,33.116
26.767,21.312
16.112,4.1157
9.6489,1.5165
12.874,33.545
32.502,37.276
23.766,16.653
35.395,9.3635
1.8154,33.501
19.22,5.6637
3.1428,7.5248
4.1101,14.149
