2.3548,22.211
25.517,25.233
1.771,16.312
16.198,14.08
36.78,16.647
32.391,22.726
35.018,26.774
4.8058,4.012
38.28,24.478
38.536,33.48
26.098,2.1314
12.401,18.671
38.776,34.062
25.741,9.0391
39.198,30.023
29.111,37.807
17.707,20.951
38.628,4.7262
29.376,18.191
32.247,33.962
31.541,14.778
38.857,34.764
36.14,32.578
33.2,2.1314
8.5563,34.386
3.4475,37.444
37.422,36.782
1.8322,28.334
8.4975,14.78
12.448,3.9846
6.7982,19.244
2.5557,12.758
18.622,27.436
19.013,4.6861
7.6349,25.288
21.351,34.341
26.612,19.71
32.588,19.183
34.799,9.3659
23.242,16.273
1.9401,6.9351
20.221,9.9071
12.376,26.008
14.292,37.214
