19.523,15.801
1.8616,14.568
9.2022,1.4042
6.4148,13.944
18.752,25.081
37.693,33.806
32.332,1.7553
31.896,21.733
12.711,26.251
12.001,33.38
21.351,36.777
35.915,16.66
37.641,5.0408
37.164,25.835
19.372,3.9605
24.88,10.206
19.033,29.484
6.5918,19.527
3.8636,38.624
6.6048,25.737
15.65,20.499
14.253,5.6068
25.044,25.483
16.195,37.624
34.677,9.8471
25.47,4.3114
26.796,37.276
6.874,34.246
1.4042,9.0787
11.566,38.504
11.861,15.366
1.9294,27.005
27.418,18.157
9.998,23.294
1.11,33.139
1.9224,4.46
5.4915,6.9659
18.474,9.0164
21.192,33.354
32.502,37.276
1.8255,20.566
